customer_id,customer_name,joined_at,favorite_item,transaction_id,occurred_at,amount,gross_amount,refunded_amount,status,currency
17961,UCI Customer 17961,2010-12-02T19:18:00+00:00,CHEST NATURAL WOOD 20 DRAWERS,uci-17961-559343,2011-07-07T17:01:00+00:00,4.25,4.25,0,completed,GBP
17961,UCI Customer 17961,2010-12-02T19:18:00+00:00,CHEST NATURAL WOOD 20 DRAWERS,uci-17961-560911,2011-07-21T18:00:00+00:00,41.10,41.10,0,completed,GBP
17961,UCI Customer 17961,2010-12-02T19:18:00+00:00,CHEST NATURAL WOOD 20 DRAWERS,uci-17961-560913,2011-07-21T18:07:00+00:00,4.25,4.25,0,completed,GBP
17961,UCI Customer 17961,2010-12-02T19:18:00+00:00,CHEST NATURAL WOOD 20 DRAWERS,uci-17961-561005,2011-07-22T14:53:00+00:00,134.44,134.44,0,completed,GBP
17961,UCI Customer 17961,2010-12-02T19:18:00+00:00,CHEST NATURAL WOOD 20 DRAWERS,uci-17961-562436,2011-08-04T17:55:00+00:00,2.25,2.25,0,completed,GBP
17961,UCI Customer 17961,2010-12-02T19:18:00+00:00,CHEST NATURAL WOOD 20 DRAWERS,uci-17961-562614,2011-08-08T12:15:00+00:00,24.88,24.88,0,completed,GBP
17961,UCI Customer 17961,2010-12-02T19:18:00+00:00,CHEST NATURAL WOOD 20 DRAWERS,uci-17961-566321,2011-09-12T11:44:00+00:00,5.95,5.95,0,completed,GBP
17961,UCI Customer 17961,2010-12-02T19:18:00+00:00,CHEST NATURAL WOOD 20 DRAWERS,uci-17961-566610,2011-09-13T16:56:00+00:00,1.65,1.65,0,completed,GBP
17961,UCI Customer 17961,2010-12-02T19:18:00+00:00,CHEST NATURAL WOOD 20 DRAWERS,uci-17961-566778,2011-09-15T10:02:00+00:00,74.56,74.56,0,completed,GBP
17961,UCI Customer 17961,2010-12-02T19:18:00+00:00,CHEST NATURAL WOOD 20 DRAWERS,uci-17961-567192,2011-09-19T09:20:00+00:00,4.86,4.86,0,completed,GBP
17961,UCI Customer 17961,2010-12-02T19:18:00+00:00,CHEST NATURAL WOOD 20 DRAWERS,uci-17961-569099,2011-09-30T12:12:00+00:00,3.25,3.25,0,completed,GBP
17961,UCI Customer 17961,2010-12-02T19:18:00+00:00,CHEST NATURAL WOOD 20 DRAWERS,uci-17961-575163,2011-11-08T16:28:00+00:00,9.90,9.90,0,completed,GBP
17961,UCI Customer 17961,2010-12-02T19:18:00+00:00,CHEST NATURAL WOOD 20 DRAWERS,uci-17961-577382,2011-11-18T16:48:00+00:00,12.40,12.40,0,completed,GBP
17961,UCI Customer 17961,2010-12-02T19:18:00+00:00,CHEST NATURAL WOOD 20 DRAWERS,uci-17961-577387,2011-11-18T16:55:00+00:00,4.25,4.25,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-544211,2011-02-17T11:05:00+00:00,331.20,331.20,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-544904,2011-02-24T13:46:00+00:00,311.25,311.25,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-C545458,2011-03-02T17:19:00+00:00,0,4.95,4.95,refunded,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-547095,2011-03-21T09:03:00+00:00,332.60,332.60,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-548920,2011-04-05T10:19:00+00:00,493.45,493.45,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-550341,2011-04-17T15:53:00+00:00,365.36,365.36,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-550342,2011-04-17T15:55:00+00:00,391.67,391.67,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-551199,2011-04-27T11:30:00+00:00,373.44,373.44,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-553063,2011-05-13T11:38:00+00:00,311.30,311.30,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-553064,2011-05-13T11:39:00+00:00,51.40,51.40,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-553235,2011-05-16T11:13:00+00:00,345.42,345.42,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-554929,2011-05-27T13:16:00+00:00,366.87,366.87,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-556571,2011-06-13T13:13:00+00:00,178.94,178.94,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-559455,2011-07-08T12:34:00+00:00,251.90,251.90,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-559456,2011-07-08T12:35:00+00:00,17.40,17.40,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-561871,2011-07-31T11:46:00+00:00,377.29,377.29,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-561872,2011-07-31T11:46:00+00:00,37.40,37.40,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-562783,2011-08-09T13:22:00+00:00,251.96,251.96,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-566006,2011-09-08T12:01:00+00:00,286.86,286.86,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-566862,2011-09-15T12:46:00+00:00,248.07,248.07,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-566863,2011-09-15T12:47:00+00:00,72.30,72.30,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-568665,2011-09-28T12:52:00+00:00,282.09,282.09,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-569868,2011-10-06T14:59:00+00:00,412.17,412.17,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-575202,2011-11-09T10:14:00+00:00,359.70,359.70,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-575203,2011-11-09T10:14:00+00:00,42.96,42.96,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-575986,2011-11-13T14:11:00+00:00,240.05,240.05,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-575987,2011-11-13T14:14:00+00:00,29.82,29.82,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-575988,2011-11-13T14:18:00+00:00,108.30,108.30,0,completed,GBP
13018,UCI Customer 13018,2011-02-17T11:05:00+00:00,ICE CREAM PEN LIP GLOSS,uci-13018-578265,2011-11-23T13:28:00+00:00,406.53,406.53,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-536460,2010-12-01T12:22:00+00:00,295.54,295.54,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-536463,2010-12-01T12:22:00+00:00,17.40,17.40,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-536466,2010-12-01T12:23:00+00:00,42.90,42.90,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-539142,2010-12-16T11:35:00+00:00,164.60,164.60,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-539143,2010-12-16T11:35:00+00:00,46.45,46.45,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-542087,2011-01-25T12:35:00+00:00,459.84,459.84,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-C542263,2011-01-26T17:16:00+00:00,0,2.95,2.95,refunded,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-543987,2011-02-15T09:49:00+00:00,383.60,383.60,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-543988,2011-02-15T09:50:00+00:00,17.70,17.70,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-548916,2011-04-05T10:07:00+00:00,422.34,422.34,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-552614,2011-05-10T12:51:00+00:00,562.54,562.54,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-C553534,2011-05-17T15:15:00+00:00,0,3.75,3.75,refunded,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-557117,2011-06-16T17:04:00+00:00,620.58,620.58,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-557118,2011-06-16T17:05:00+00:00,364.16,364.16,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-560918,2011-07-21T18:27:00+00:00,813.89,813.89,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-563110,2011-08-12T11:07:00+00:00,509.08,509.08,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-563112,2011-08-12T11:09:00+00:00,304.63,304.63,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-565610,2011-09-05T14:56:00+00:00,357.34,357.34,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-565611,2011-09-05T14:57:00+00:00,401.94,401.94,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-569766,2011-10-06T11:24:00+00:00,393.57,393.57,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-569767,2011-10-06T11:24:00+00:00,391.78,391.78,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-C570996,2011-10-13T12:02:00+00:00,0,19.56,19.56,refunded,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-574239,2011-11-03T12:43:00+00:00,467.86,467.86,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-574241,2011-11-03T12:46:00+00:00,10.08,10.08,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-574245,2011-11-03T12:47:00+00:00,34.80,34.80,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-574246,2011-11-03T12:49:00+00:00,45.00,45.00,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-577173,2011-11-18T10:57:00+00:00,579.86,579.86,0,completed,GBP
14849,UCI Customer 14849,2010-12-01T12:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-14849-577175,2011-11-18T10:58:00+00:00,223.06,223.06,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-540267,2011-01-06T11:12:00+00:00,7011.38,7011.38,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-540557,2011-01-10T09:58:00+00:00,81.60,81.60,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-543989,2011-02-15T09:52:00+00:00,14022.92,14022.92,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-545475,2011-03-03T10:59:00+00:00,16726.84,16726.84,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-C545525,2011-03-03T13:11:00+00:00,0,168.70,168.70,refunded,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-548661,2011-04-01T14:28:00+00:00,350,350,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-C551348,2011-04-28T09:49:00+00:00,0,425.00,425.00,refunded,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-553546,2011-05-17T15:42:00+00:00,11924.80,11924.80,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-554037,2011-05-20T14:13:00+00:00,766.36,766.36,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-556917,2011-06-15T13:37:00+00:00,22775.93,22775.93,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-556918,2011-06-15T13:37:00+00:00,650.88,650.88,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-559919,2011-07-13T15:30:00+00:00,2735.16,2735.16,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-559920,2011-07-13T15:31:00+00:00,61.20,61.20,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-560491,2011-07-19T10:51:00+00:00,158.65,158.65,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-C560540,2011-07-19T12:26:00+00:00,0,158.65,158.65,refunded,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-563614,2011-08-18T08:51:00+00:00,21880.44,21880.44,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-565145,2011-09-01T13:50:00+00:00,2732.92,2732.92,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-565146,2011-09-01T13:51:00+00:00,208.80,208.80,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-569647,2011-10-05T12:35:00+00:00,828.00,828.00,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-569650,2011-10-05T12:44:00+00:00,15643.77,15643.77,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-574014,2011-11-02T12:03:00+00:00,624.24,624.24,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-C574019,2011-11-02T12:05:00+00:00,0,174.00,174.00,refunded,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-574138,2011-11-03T11:26:00+00:00,375.24,375.24,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-C574344,2011-11-04T10:18:00+00:00,0,262.73,262.73,refunded,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-576394,2011-11-15T10:32:00+00:00,4925.80,4925.80,0,completed,GBP
12415,UCI Customer 12415,2011-01-06T11:12:00+00:00,RABBIT NIGHT LIGHT,uci-12415-576586,2011-11-15T14:22:00+00:00,429.60,429.60,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-549845,2011-04-12T14:22:00+00:00,504.27,504.27,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-550488,2011-04-18T14:27:00+00:00,273.71,273.71,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-551134,2011-04-26T13:02:00+00:00,604.73,604.73,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-551135,2011-04-26T13:04:00+00:00,7.25,7.25,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-552065,2011-05-06T11:20:00+00:00,190.54,190.54,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-552446,2011-05-09T13:28:00+00:00,351.83,351.83,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-552447,2011-05-09T13:43:00+00:00,37.5,37.5,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-553345,2011-05-16T12:53:00+00:00,533.70,533.70,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-554323,2011-05-23T15:33:00+00:00,330.60,330.60,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-C555337,2011-06-02T11:13:00+00:00,0,1.95,1.95,refunded,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-555349,2011-06-02T12:08:00+00:00,294.69,294.69,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-556426,2011-06-10T13:18:00+00:00,249.49,249.49,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-C557004,2011-06-16T11:16:00+00:00,0,1.95,1.95,refunded,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-557008,2011-06-16T11:38:00+00:00,112.88,112.88,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-C558969,2011-07-05T11:01:00+00:00,0,14.54,14.54,refunded,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-558993,2011-07-05T11:49:00+00:00,504.98,504.98,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-560701,2011-07-20T12:45:00+00:00,299.28,299.28,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-561774,2011-07-29T12:41:00+00:00,325.63,325.63,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-C562561,2011-08-05T17:13:00+00:00,0,125,125,refunded,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-563546,2011-08-17T12:24:00+00:00,395.37,395.37,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-565198,2011-09-01T16:18:00+00:00,346.98,346.98,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-566872,2011-09-15T13:28:00+00:00,354.45,354.45,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-569105,2011-09-30T12:35:00+00:00,454.33,454.33,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-571456,2011-10-17T13:57:00+00:00,493.05,493.05,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-573897,2011-11-01T14:29:00+00:00,574.66,574.66,0,completed,GBP
16729,UCI Customer 16729,2011-04-12T14:22:00+00:00,ASSORTED COLOUR BIRD ORNAMENT,uci-16729-C574318,2011-11-03T19:11:00+00:00,0,20.20,20.20,refunded,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-536500,2010-12-01T12:35:00+00:00,223.90,223.90,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-537898,2010-12-09T10:42:00+00:00,364.40,364.40,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-C539224,2010-12-16T13:01:00+00:00,0,175,175,refunded,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-539454,2010-12-17T17:12:00+00:00,196.78,196.78,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-543590,2011-02-10T11:44:00+00:00,216.58,216.58,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-544916,2011-02-24T15:42:00+00:00,132.17,132.17,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-546163,2011-03-10T10:03:00+00:00,146.23,146.23,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-548012,2011-03-29T11:15:00+00:00,317.56,317.56,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-557284,2011-06-19T12:29:00+00:00,133.07,133.07,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-562542,2011-08-05T15:40:00+00:00,314.69,314.69,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-566238,2011-09-11T11:24:00+00:00,164.42,164.42,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-568224,2011-09-26T10:22:00+00:00,126.47,126.47,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-570289,2011-10-10T11:50:00+00:00,168.30,168.30,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-571317,2011-10-17T10:48:00+00:00,358.68,358.68,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-572191,2011-10-21T11:18:00+00:00,112.18,112.18,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-572288,2011-10-23T12:28:00+00:00,204.07,204.07,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-573772,2011-11-01T10:16:00+00:00,155.65,155.65,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-574340,2011-11-04T10:08:00+00:00,157.70,157.70,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-575211,2011-11-09T10:39:00+00:00,287.51,287.51,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-576191,2011-11-14T11:54:00+00:00,213.61,213.61,0,completed,GBP
17377,UCI Customer 17377,2010-12-01T12:35:00+00:00,VINTAGE UNION JACK BUNTING,uci-17377-576661,2011-11-16T11:17:00+00:00,106.95,106.95,0,completed,GBP
17865,UCI Customer 17865,2010-12-10T14:53:00+00:00,REGENCY CAKESTAND 3 TIER,uci-17865-538346,2010-12-10T14:53:00+00:00,756.45,756.45,0,completed,GBP
17865,UCI Customer 17865,2010-12-10T14:53:00+00:00,REGENCY CAKESTAND 3 TIER,uci-17865-539445,2010-12-17T15:57:00+00:00,323.38,323.38,0,completed,GBP
17865,UCI Customer 17865,2010-12-10T14:53:00+00:00,REGENCY CAKESTAND 3 TIER,uci-17865-544282,2011-02-17T12:24:00+00:00,655.28,655.28,0,completed,GBP
17865,UCI Customer 17865,2010-12-10T14:53:00+00:00,REGENCY CAKESTAND 3 TIER,uci-17865-C544507,2011-02-21T11:46:00+00:00,0,76.65,76.65,refunded,GBP
17865,UCI Customer 17865,2010-12-10T14:53:00+00:00,REGENCY CAKESTAND 3 TIER,uci-17865-544893,2011-02-24T12:01:00+00:00,596.24,596.24,0,completed,GBP
